Source,Target,Weight
不到,落地,1
不到,一周,1
不到,没想到,1
两天,时间,1
两天,tt,1
时间,追随者,1
时间,开播,1
时间,北京,2
时间,：8:00,1
时间,美国纽约,1
时间,：19:00-,1
时间,旧金山,1
时间,：16:00,1
时间,芬兰,2
时间,1.13,1
时间,晚上,1
时间,茶,1
时间,流逝,1
数百人,支持,1
支持,张开,1
支持,一边倒,1
支持,luigi，,1
支持,铺天盖地,1
支持,心理,1
支持,文化交流,1
张开,双臂,1
张开,非常感谢,1
时,从未有过,1
时,起床,1
时,发布,1
时,不当,1
时,天官赐福,1
时,意识,1
时,代价,1
时,昂贵,1
从未有过,善意,1
从未有过,铺天盖地,1
善意,始终认为,1
善意,不应,1
善意,美好,1
善意,永远,1
善意,保有,1
善意,好奇心,1
赞赏,感到,1
感到,非常高兴,1
感到,空前,1
感到,平和,1
感到,习惯,1
感到,烦躁,1
感到,舒服,1
非常高兴,亲切,1
亲切,想到,1
追随者,我会,1
我会,努力,1
我会,尽我所能,1
我会,机会,1
我会,奇怪,1
我会,开心,1
我会,🏰🌙,1
我会,发布,1
我会,回家,1
我会,评论,1
我会,這裡,1
我会,英文翻译,1
努力,回复,1
努力,百般,1
努力,想要,1
回复,一条,1
回复,尽我所能,2
回复,聊天,1
回复,提问,1
回复,评论,2
回复,早期,1
回复,分析,1
一条,评论,1
一条,布鲁塞尔,1
一条,街道,1
一条,发布,1
一条,数据,1
一条,风口,1
评论,理解,1
评论,中说,1
评论,有趣,1
评论,translated,1
评论,区,1
评论,解释一下,1
评论,网友,1
评论,错觉,1
评论,区里,1
评论,要说,1
评论,跑光,1
评论,书,1
评论,关注,1
评论,收到,2
评论,烦躁,1
评论,告诉,1
评论,此类,1
评论,还好,1
评论,放在,1
嘀嗒,now.,1
历史,建立联系,1
历史,河流,1
历史,真实,1
历史,pk,1
历史,见证,1
历史,意味,1
建立联系,来到,1
建立联系,同胞们,1
建立联系,关注,1
来到,学到,1
来到,xhs,1
来到,热,1
来到,困境,1
来到,十六岁,1
来到,恨意,1
来到,红,1
来到,无视,1
长住,谢谢你们,1
谢谢你们,能量,1
谢谢你们,友善,1
usa,utah,1
usa,study,1
usa,mother,1
usa,boston,1
usa,事实上,1
join,anyway,1
join,world,1
join,celebration,1
join,yall,1
join,journey,1
join,fandoms,1
join,interact,1
anyway,fun,1
fun,🩷🥲,1
fun,video,1
fun,joining,1
fun,feeling,1
fun,build,1
fun,found,1
fun,game,1
fun,lot,1
spent,14,1
14,影响,1
14,差,1
living,utah,1
living,currently,1
living,u.s.,1
living,germany,1
living,dubai,1
word,consistently,1
consistently,grated,1
always,felt,1
always,version,1
always,loved,1
always,personally,1
always,growing,1
felt,internet,1
felt,toxic-full,1
label,box,1
box,placed,1
placed,rather,1
rather,recognition,1
recognition,individual,1
individual,identity,1
identity,term,1
term,encountered,1
term,countries,1
implies,outsider,1
outsider,someone,1
someone,inherently,1
someone,translate😭😭😭,1
unwelcome,lacks,1
lacks,nuance,1
nuance,respect,1
respect,given,1
respect,lots,1
respect,privacy,1
given,individuals,1
individuals,diverse,1
diverse,backgrounds,1
diverse,food,1
diverse,rich,1
backgrounds,far,1
far,appropriate,1
far,great,1
far,chineasy,1
far,ban,1
terms,available,1
available,westerner,1
westerner,perfect,1
perfect,could,1
could,inclusive,1
could,dare,1
could,tolerate,1
could,idea,1
could,game,1
could,stroll,1
could,selfie,1
could,famous,1
could,give,1
inclusive,respectful,1
respectful,kind,1
respectful,willing,1
respectful,我用,1
canada,encountered,1
canada,student,1
canada,miss,1
canada,safe,1
particularly,jarring,1
jarring,experience,1
experience,ruin,1
experience,hosts,1
l,colleagues,1
l,finally,1
l,grow,1
l,oliver,1
greater,awareness,1
awareness,sensitivity,1
sensitivity,around,1
around,reluctant,1
around,world,1
around,haha,1
around,age,1
countries,within,1
within,communities,1
within,issues,1
feels,weird,1
hoping,accepted,1
hoping,visit,1
accepted,huge,1
huge,gamer,1
gamer,game,1
free,create,1
free,boat,1
free,fans,1
free,levels,1
free,anki,1
free,models,1
free,receive,1
free,education,1
shanghai,xian,1
shanghai,metro,1
xian,chinatravel,1
chinatravel,travelchina,1
travelchina,beijing,1
beijing,starts,1
popular,figure,1
popular,history,1
popular,外语,1
popular,书展,1
popular,seen,1
popular,online,1
popular,florida,1
popular,y2k,1
figure,truing,1
history,person,1
history,mythical,1
history,lesson,1
qin,shi,1
shi,huang,1
live,south,1
live,mexico,1
live,u.s,1
live,penpal,1
live,trying,1
live,life,1
south,florida,1
snows,ok.,1
outfit,ootd,1
outfit,jewelry,1
outfit,nails,1
ootd,tiktokban2025,1
ootd,穿,1
ootd,ins,1
ootd,chef,1
穿,搭,1
穿,男士,1
穿,外套,1
穿,小镇,1
穿,传统,1
穿,妆容,1
搭,减肥,1
搭,美妆,1
美妆,讨论,1
美妆,跨越,1
美妆,发布,1
美妆,视频,1
自然,流,1
自然,名称,1
自然,日语,1
自然,对话,1
自然,自发,1
流,账号,1
账号,定制,1
账号,两个,1
账号,轮流,1
账号,发展壮大,1
嗨,，rednote,1
嗨,16,1
嗨,，tt,1
嗨,伙计,1
，rednote,小伙伴,1
小伙伴,我想教,1
年轻人,常用,1
年轻人,穿着,1
常用,refugees,1
refugees,歌手,1
refugees,moot,1
refugees,pls,1
refugees,users,1
refugees,tok,1
refugees,fellow,1
refugees,warmth,1
refugees,received,1
refugees,應該,1
refugees,tt,1
refugees,霸占,1
refugees,疯狂,1
refugees,foreigners/tt,1
完,篇文章,1
完,社交,1
篇文章,理解,1
篇文章,写,1
篇文章,是因为,1
理解,幸福,1
理解,globalization,1
理解,英国人,1
理解,点,1
理解,受欢迎,1
理解,破坏,1
理解,😂,1
理解,感觉,1
理解,不太,1
理解,写,1
理解,还好,1
理解,攻击,1
理解,留子,1
中说,无需,1
lmk,missed,1
missed,entirely,1
missed,creating,1
missed,ban,1
users,long,1
users,migrate,1
teach,degree,1
teach,course,1
teach,exchange,1
语言,🀄,1
语言,听不懂,1
语言,是从,1
语言,母语,1
语言,国外,1
语言,非,1
语言,一堆,1
语言,单一,1
语言,用户,1
语言,迁就,1
语言,外语,1
语言,使用者,2
语言,性格,1
语言,fake,1
语言,久,1
语言,融为一体,1
语言,费力,1
语言,统一,1
语言,管理,1
语言,多个,1
语言,生存,1
语言,面临,1
语言,混杂,1
学校,教师,1
proof,indeed,1
hid,important,1
important,information,1
important,incredibly,1
information,documents,1
information,flight,1
documents,lowered,1
documents,showing,1
lowered,resolution,1
showing,keep,1
passport,social,1
social,security,1
social,media,1
social,artist,1
social,worker,1
security,card,1
card,pandemic,1
card,flash,1
shot,record,1
确实,焦虑,1
确实,发帖,1
确实,引擎,1
确实,准确,1
隐藏,证件,1
隐藏,大众,1
证件,信息,1
证件,三份,1
信息,降低,1
信息,残片,1
信息,难度,1
信息,棒,1
信息,发,1
信息,快速,1
信息,lifes,1
信息,差,1
信息,营造,1
信息,茧房,1
信息,真实,1
信息,外宣,1
信息,条,1
信息,打开,1
信息,网络,1
信息,抓住,1
信息,外界,1
信息,离开,1
信息,不利,1
信息,举个,1
信息,触及,1
信息,爆炸,1
信息,私人,1
信息,momo，,1
降低,友好度,1
降低,感觉,1
护照,社会保障,1
社会保障,卡,1
卡,疫情,1
疫情,期间,1
期间,接种,1
接种,记录,1
记录,值得,1
记录,感,1
记录,現在,1
记录,和平,1
记录,第六次,1
记录,用心,1
student,england,1
student,university,1
student,college,1
student,latina,1
student,vocational,1
student,international,1
student,uk,1
学生,！！,1
学生,艺术系,1
学生,业余时间,1
学生,文学,1
！！,等待,1
！！,在此期间,1
！！,旅游景点,1
！！,黄瓜,1
事情,！！😜🤩,1
事情,视角,1
事情,旧,1
事情,抱,1
事情,面对,1
事情,可怕,1
事情,tt,1
事情,开心,1
事情,赚钱,1
事情,发生,1
事情,外交,1
！（,帮忙,1
bothering,joining,1
joining,foreigners,1
joining,xiaojongshu,1
joining,cool,1
culture,beautiful,1
culture,yalls,1
culture,steal,1
culture,appropriation,1
culture,food,1
culture,celebrate,1
beautiful,super,1
beautiful,molly,1
美丽,apologize,1
美丽,头像,1
美丽,女孩子,1
美丽,体重减轻,1
美丽,安静,1
美丽,girl﻿,1
美丽,探索,1
美丽,地方,1
best,willing,1
best,possible,1
best,married,1
best,wondering,1
best,skincare,1
best,ur,1
best,实际上,1
best,food,1
real,angelina,1
real,place,1
angelina,teachers,1
teachers,wanting,1
wanting,actually,1
series,short,1
short,videos,1
short,version,1
short,watch,1
short,dramas,1
videos,exposing,1
exposing,issues,1
education,system,1
education,teaching,1
education,school,1
system,something,1
interested,kawaii,1
interested,anyone,1
comments,官方,1
comments,deleted,1
comments,response,1
comments,wasnt,1
teaching,critique,1
follow,hesitate,1
follow,pls,1
follow,content,1
follow,follow,1
follow,anyone,1
follow,thoughts,1
follow,thankyou,1
follow,favorites,1
follow,journey,1
follow,along,1
follow,get,1
follow,give,1
follow,ill,2
follow,back,1
follow,点,1
follow,xie,1
ciao,cina,1
cina,🇮🇹italiani,1
🇮🇹italiani,ce,1
ce,ne,1
ne,sono,1
usaban,chicago,1
chicago,travel,1
travel,music,1
travel,posting,1
travel,came,1
travel,wan,1
italianguy,italian,1
italian,italia,1
worried,conditions,1
conditions,current,1
current,administration,1
current,contrary,1
current,trends,1
administration,read,1
read,book,1
read,though,1
read,德克萨斯州,1
book,esther,1
book,ton,1
book,british,1
esther,bible,1
bible,persecution,1
persecution,end,1
end,relax,1
end,long,1
push,start,1
push,overseas,1
push,easy,1
start,chance,1
start,fresh,1
start,dumpster,1
start,inspired,1
start,tips,1
start,1/19,1
start,making,1
start,ro,1
start,watching,1
pineapple,honey,1
honey,glazed,1
glazed,yummy😝,1
aesthetic,审美,1
aesthetic,artistic,1
aesthetic,joy,1
美学,人生,1
人生,意义,1
人生,文案,1
意义,值得,1
意义,引向,1
意义,冲突,1
意义,xhs,1
意义,打破,1
意义,逃离,1
意义,事,1
意义,对不起,1
意义,皆,1
意义,深远,1
意义,这有,1
意义,chatgpt,1
changed,everything,1
changed,2021,1
ago,quarrel,1
said,lmao,1
said,fuck,1
tolerate,immediately,1
tolerate,spice,1
immediately,bought,1
bought,air,1
air,ticket,1
air,rules,1
ticket,tracked,1
tracked,thousands,1
thousands,miles,1
miles,arizona,1
arizona,found,1
arizona,ama,1
found,yet,1
found,playforms,1
found,wish,1
found,glad,1
yet,pro,1
yet,passionate,1
yet,glad,1
yet,credit,1
yet,angry,1
yet,characters,1
artist,mention,1
artist,lauryn,1
欧美,头像,1
欧美,女孩子,1
欧美,自制,1
欧美,帅哥,1
欧美,打破,1
欧美,z,1
欧美,美女,1
欧美,女神,1
欧美,发,1
欧美,适合,1
欧美,妆,1
欧美,latina,1
欧美,风,2
super,grateful,1
grateful,accepting,1
lots,met,1
lots,awesome,1
video,latinos,1
video,foryou,1
video,games,1
video,making,1
video,subtitles,1
china❤️,tk,1
tk,fans,1
"300,000",fans,1
fans,ohtani,1
much！so,came,1
fan,xhs,1
fan,dodgers,1
xhs,🤓,1
xhs,打通,1
xhs,保留,1
xhs,唯一性,1
xhs,一段时间,1
xhs,europe,1
🤓,sharing,1
🤓,thursday,1
🤓,春节,1
sharing,stories,1
sharing,bookish,1
sharing,space,1
独立,rpgmaker、omori、arcane、,1
独立,游戏,1
trends,actually,1
trends,fame,1
trends,artistic,1
actually,perspective,1
actually,tick,1
tiktokrefugees,tiktokrefuge,1
tiktokrefugees,话题,1
tiktokrefugees,nativeamerican,1
tiktokrefugees,explore,1
tiktokrefugees,正确,1
heal,broken,1
broken,heart,1
heart,warms,1
heart,glass,1
不好,感觉,1
不好,百分之,1
不好,平台,1
不好,词汇,1
不好,懂,1
tt,tiktokban🇺🇸,1
tt,refuge,2
tt,赚钱,1
tt,危机,1
tt,重点,1
tt,gets,1
tt,一点点,1
tt,一堆,1
tt,精神状态,1
tt,lemon8,1
tt,重开,1
tt,平台,1
tt,下载,1
tt,唯一,1
tt,用户,1
tt,讨厌,1
tt,视频,1
tt,播放,1
tt,another,1
tt,一位,1
tt,難民,1
tt,排斥,1
tt,refugee？,1
tt,alternative,1
tt,电影,1
tt,法庭,1
tt,禁掉,1
tt,刷,1
tt,getting,1
tt,banned,1
tt,y2k,1
tt,stays,1
tt,留下来,1
事,居住,1
事,这件,1
事,一件,1
事,负,1
tips,clarification,1
tips,products,1
tips,recommend,1
tips,beauty,1
tips,give,1
view,想法,1
view,boost,1
view,treating,1
view,reader,2
view,point,1
view,point、vkel、malice,1
想法,轻松,1
想法,改變,1
想法,交流,1
想法,想法,1
想法,收到,1
想法,标题,1
想法,玩,1
想法,胆大,1
轻松,发,1
轻松,玩笑,1
轻松,心情,1
发,网红们,1
发,亲戚,1
发,现象,1
发,乱带,1
发,点,1
helpme,help,1
helpme,glowup,1
教学,社交,1
交流,makingfriends,1
交流,外语,1
交流,运动,1
交流,rednote，,1
交流,相互,1
交流,中学生,1
交流,地理,1
交流,早,1
交流,收入,1
交流,互联网,1
交流,渴望,1
交流,保有,1
交流,随心,1
交流,会话,1
交流,书写,1
post,occasionally,1
post,page,1
post,currently,1
post,collections,1
post,alabama,1
post,usually,1
post,content,1
post,id,1
post,help,1
post,selfie,1
trying,fit,1
trying,seems,1
trying,migrate,1
trying,get,1
trying,gross,1
trying,remove,1
fit,融入,1
fit,wan,1
fit,again~,1
fit,check,1
lot,draw,1
lot,6th,1
lot,children,1
lot,lemon8,1
lot,gym,1
height,weight,1
give,🤦‍♀️,1
give,credit,1
写,内容,1
写,一篇,1
写,一口气,1
写,汉字,1
是因为,有用,1
是因为,舒服,1
是因为,早上,1
是因为,发布,1
是因为,本来,1
是因为,国别,1
是因为,感慨,1
是因为,🧱,1
是因为,momo，,1
融入,面孔,1
融入,也融,1
融入,沮丧,1
融入,要学,1
融入,深度,1
融入,高度,1
提到,身高,1
提到,日本,1
提到,类型,1
身高,体重,1
体重,试一试,1
试一试,老实,1
老实,求,1
老实,事件,1
明白,组织,1
明白,新奇,1
明白,舒服,1
version,long,1
version,japense,1
version,chawanmushi,1
version,chiense,1
version,international,1
version,douyin,1
era,chance,1
fresh,anonymous,1
anonymous,ironic,1
ironic,considering,1
long,wrote,1
long,article,1
loved,content,1
loved,personally,1
content,creation-not,1
content,ton,1
content,created,1
content,except,1
creation-not,fame,1
famous,viral,1
famous,round,1
viral,everything,1
viral,romance,1
viral,foryou,1
viral,loveithere,1
everything,16,1
everything,fine,1
2021,became,1
pregnancy,rough,1
rough,lost,1
lost,energy,1
lost,bit,1
energy,confidence,1
confidence,tried,1
tried,posting,1
tried,steal,1
tried,dior,1
posting,internet,1
posting,lives,1
toxic-full,judgment,1
born,2023,1
born,reason,1
born,🌟,1
born,mexico,1
born,raised,1
media,entirely,1
creating,saw,1
mention,retreat,1
finally,foreigners,1
reading,ttrefugee,1
reading,passionate,1
reading,discovering,1
reading,kpop,1
reading,music,1
ttrefugee,ttrefugee,1
ttrefugee,🫶🏻,1
ttrefugee,关注,1
ttrefugee,首页,1
ttrefugee,护士,1
ttrefugee,过年,1
ttrefugee,gamingcontent,1
ttrefugee,guider,1
ttrefugee,ttrefuge,1
ttrefugee,深远,1
ttrefugee,洋抖,1
ttrefugee,昵称,1
ttrefugee,^.^,1
ttrefugeestory,母性,1
母性,母亲,1
母亲,之旅,1
母亲,探索者,1
母亲,人类,1
之旅,storyofmylife,1
storyofmylife,healingera,1
你们好,性感,1
你们好,阿根廷,1
你们好,鸟,1
俄美,混血,1
混血,淡妆,1
混血,眼妆,1
混血,波兰,1
混血,小伙子,1
club,main,1
club,号,1
club,两个,1
doppelganger,glad,1
glad,yall,1
glad,me？i,1
glad,help,1
all！,due,1
due,platform,1
platform,rules,1
provide,healthy,1
provide,atmosphere,1
provide,continuous,1
healthy,comfortable,1
comfortable,chatting,1
chatting,atmosphere,1
chatting,e,1
chatting,making,1
continuous,stable,1
stable,e,1
environment,😊,1
😊,reason,1
😊,ﾉ,1
tok,chat,1
tok,聊天室,1
tok,tik,1
chat,room,1
chat,聊天,1
chat,gpt,1
chat,foreigners,1
chat,course,1
chat,书写,1
chat,新人,1
room,starts,1
room,enough,1
8:00-15:00,19:00-1:00,1
19:00-1:00,6:00-12:00,1
🌃,san,1
san,francisco,1
3:00-9:00,🌙,1
🌙,'ll,1
'll,alternating,1
号,跟班,1
号,，18-19,1
号,投流,1
号,。20,1
号,开,1
跟班,幸运,1
幸运,所有人,1
所有人,见面,1
所有人,粉丝,1
所有人,致以,1
所有人,互动,1
见面,平台,1
见面,ur,1
平台,规则,1
平台,占据,1
平台,透过,1
平台,接触,1
平台,明明,1
平台,这件,1
平台,文科生,1
平台,服务,1
平台,性质,1
平台,2️⃣,1
平台,想要,1
平台,国际化,1
平台,ta,1
平台,国,1
平台,词汇,1
平台,3️⃣,1
平台,国际,1
平台,国籍,1
平台,🍠,1
平台,社媒,1
平台,我国,1
平台,性格,1
规则,总大号,1
总大号,停播,1
停播,提供,1
提供,氛围,1
提供,持续,1
舒适,聊天,1
舒适,区,3
聊天,氛围,1
聊天,稳定,1
聊天,情况,1
聊天,新奇,1
氛围,心,1
氛围,感,1
氛围,新年,1
持续,稳定,1
环境,出生,1
环境,想象,1
环境,社群,1
环境,普通人,1
出生,原因,1
出生,17,1
出生,阿根廷,1
出生,cintia，,1
出生,欧洲,1
原因,提出,1
原因,找,1
原因,启发,1
原因,概括,1
原因,不明,1
原因,讨厌,1
原因,背后,1
原因,包括,1
原因,冲突,1
原因,🍠,1
聊天室,开播,1
开播,轮流,1
：8:00,15:00,1
15:00,19:00,1
19:00,次日,1
次日,1:00🌄,1
次日,：19:00-,1
次日,凌晨,1
次日,22:00,1
次日,3:00,1
1:00🌄,美国纽约,1
凌晨,1:00,1
凌晨,4:53,1
1:00,6:00,1
6:00,12:00）🌆,1
：16:00,22:00,1
3:00,9:00）🌙,1
两个,节课,1
两个,日本,1
两个,地方,1
两个,幅员辽阔,1
关注,回关,1
关注,玩得,1
关注,更多会,1
关注,所处,1
关注,愤愤,1
关注,事件,1
关注,用户,1
关注,可想而知,1
connect,build,1
connect,others,1
great,helpful,1
great,comforting,1
great,speakers,1
great,spoken,1
great,chineasy,1
foreigners,quietly,1
feeling,bit,1
bit,crazy,1
bit,gone,1
help,plus,1
help,willing,1
help,homework,1
help,language,1
help,💡💖,1
help,context,1
help,care,1
help,become,1
help,advice,1
help,explore,1
improve,spoken,1
skills,hesitate,1
skills,🙋‍♀️🙆‍♀️,1
hesitate,leave,1
grow,together,1
grow,number,1
together,🫶🏻,1
together,journey,1
together,✨,1
together,stand,1
together,unity,1
refugee，,英国人,1
refugee，,几天,1
英国人,教,1
英国人,留下,1
教,改行,1
教,白天,1
教,晚上,1
教,教程,1
教,迷茫,1
🙏,漂亮,1
🙏,一颗,1
🙏,glass,1
ran,heres,1
18,优势,1
18,未来,1
grizzly,anna,1
grizzly,小狗,1
grizzly,anna。,1
anna,absolutely,1
boyfriend,wont,1
privacy,draw,1
draw,school,1
piece,made,1
made,awhile,1
made,sure,1
made,move,1
awhile,back,1
back,go,1
back,holding,1
minecraft,theres,1
theres,build,1
build,weekend,1
build,1.,1
weekend,another,1
another,language,1
play,cod,1
play,figuring,1
play,v,1
play,game,1
play,soon,1
play,games,1
game,naraka,1
game,fully,1
game,cny,1
他妈的,tiktok，,1
tiktok，,跑,1
tiktok，,禁掉,1
tiktok，,本质,1
跑,前,1
跑,商家,1
跑,ads,1
前,三张,1
前,八年,1
前,亚太区,1
前,主任委员,1
前,很多年,1
前,两年,1
前,法国,1
前,霸权,1
前,现有,1
前,放开,1
前,两周,1
前,教师,1
前,士兵,1
anna。,棒,1
棒,男朋友,1
棒,wǒ,1
隐私,画画,1
隐私,时代,1
隐私,低调,1
画画,张,1
不久前,画,1
画,一幅,2
作品,搞错,1
作品,推广,1
玩,cod。,1
玩,熟悉,1
玩,春节,1
玩,逆水,2
玩,新春,2
玩,帮,1
cod。,不错,1
不错,游戏,1
游戏,寒,2
游戏,新春,1
游戏,国风,1
游戏,体验,1
游戏,♦️,1
游戏,玩家,1
游戏,33,1
游戏,方程式赛车,1
opportunity,lay,1
opportunity,take,1
possible,soon,1
关闭,洋抖,1
事实上,灵感,1
事实上,继母,1
事实上,年前,1
机会,带来,1
机会,1.,1
机会,赛道,2
机会,20,1
机会,外面,1
技巧,骂人,1
技巧,meme。,1
自拍,个性化,1
自拍,用心,1
短语,太好了,1
情况,社交圈,1
情况,保障,1
情况,质量,1
情况,ttrefugee﻿,1
情况,标准,1
情况,感觉,1
情况,遇上,1
外语,搭建,1
外语,使用者,1
外语,肯定,1
pls,kdramas,1
pls,rec,1
💕,tiktokrefugee﻿,1
头像,自制,1
头像,美女,1
头像,脸,1
头像,没点,1
女孩子,酷酷,1
美女,女神,1
丑陋,讨厌,1
丑陋,挣扎,1
法国,🇫🇷,1
法国,international,1
法国,frenchgirl,1
法国,法国,1
法国,模特,1
美食,汉语,1
美食,该交,1
美食,else,1
汉语,不太好,1
汉语,帮,1
汉语,嗲,1
汉语,tv,1
汉语,电影,1
hii,16-year-old,1
16,turning,1
16,。mio,1
帮,做作业,1
帮,💬,1
帮,取,1
matt,28,1
single,dating,1
princess,construction,1
princess,poland,1
construction,truck,1
truck,driver,1
driver,sin,1
sin,city,1
city,ride,1
ride,harleys,1
harleys,go,1
go,fishing,1
go,though,1
go,lemon8,1
go,struggle,1
go,outside,1
go,gym,1
fishing,boat,1
fishing,motorcycle,1
fishing,boating,1
others,sweet,1
others,engage,1
anyone,thats,1
anyone,handle,1
anyone,wan,1
anyone,offends,1
anyone,expectations,1
anyone,gany,1
anyone,seen,1
anyone,advice,1
anyone,ideas,1
anyone,idea,1
thats,okay,1
dumpster,fires,1
fires,american_refugees,1
boating,harley,1
harley,toyota,1
unitedstates🇺🇸,ama,1
ama,askmeanything,1
hey,🌍,1
hey,patricia,1
thrilled,📚,1
genres,diving,1
diving,deeper,1
deeper,world,1
world,books,1
world,currently,1
world,open,1
books,seasoned,1
books,booklovers,1
books,school,1
books,dont,1
books,formula,1
seasoned,pro,1
bookish,thoughts,1
thoughts,adventures,1
thoughts,medical,1
exchange,recommendations,1
exchange,students,1
recommendations,fangirl/fanboy,1
recommendations,places,1
fangirl/fanboy,favorites,1
favorites,games,1
romance,fantasy,1
fantasy,darkromance,1
darkromance,darkromance,1
darkromance,暗黑,1
暗黑,浪漫,1
浪漫,趋势,1
趋势,越来越,1
趋势,19,1
趋势,流行,1
趋势,一周,1
哈哈哈,哈哈哈哈,1
哈哈哈,哈哈哈,2
ozzy,內容,1
內容,這,1
這,隻,1
隻,貓是,1
隻,養,1
隻,還有,1
隻,媽媽,1
隻,唯一一,1
隻,剪,1
貓是,這個,1
這個,星球,1
這個,難民,1
這個,酷集團,1
星球,可愛的,1
可愛的,改變,1
aviation,employee,1
employee,flight,1
flight,operations,2
flight,tickets,1
operations,relevant,1
operations,outside,1
听到,消息,1
消息,离开,1
消息,收到,1
消息,太多,1
消息,清理,1
消息,刷,1
禁,软件,1
禁,这波,1
禁,有没有,1
离开,令人,1
离开,肯定,1
离开,rednote，,2
离开,解除,1
离开,重点,1
离开,担心,1
离开,。🥺,1
离开,放心,1
离开,一年,1
离开,土地,1
令人,难过,1
令人,难以置信,1
令人,好意,1
令人,心旷神怡,1
难过,rednote，,1
难过,好人,1
难过,失望,1
有用,很棒,1
很棒,社区,1
社区,粉丝,1
珠宝,服装,1
服装,指甲,1
指甲,了不起,1
指甲,美甲,1
启发,肯定,1
启发,视角,1
肯定,圈子,1
tiktokban2025,tiktokrefugee🇺🇸,1
tiktokban2025,tiktokhowto,1
方式,好的开始,1
方式,初学者,1
方式,小红书里,1
方式,典型,1
方式,并不聪明,1
方式,过会,1
方式,粗鲁,1
方式,劝退,1
方式,赛博,1
方式,过年,1
hear,news,1
hear,forigners,1
longer,banned,1
banned,getting,1
banned,deleted,1
banned,inappropriate,1
banned,gets,1
banned,😞,1
banned,1/19,1
banned,got,1
banned,😓,1
probably,leave,1
probably,dont,1
leave,kinda,1
leave,sure,1
leave,message,1
kinda,sad,1
sad,inauguration,1
nails,inspired,1
nails,nails💅,1
inspired,🥟,1
sure,thankful,1
sure,lying,1
sure,tictoc,1
humans,occasionally,1
kind,words,1
阿曼,达,1
人类,发布,1
人类,（et,1
人类,手指,1
发布,家人,1
发布,内容,1
发布,公告,1
发布,magic_house,1
发布,一篇,1
发布,书上,1
家人,冒险,1
家人,不想,1
家人,意味着,1
冒险,经历,1
经历,医学,1
经历,护士,2
医学,辅助,1
医学,是从,1
保证,善良,1
善良,有趣,1
用户,目标,1
用户,国内,1
用户,，14,1
用户,抓住,1
用户,迁移,1
用户,成功,1
用户,聚集,1
用户,zz,1
用户,快速,1
用户,体验,1
用户,热情,1
用户,海外,1
用户,国人,1
👋,insta,1
insta,snap,1
insta,k.victoria26,1
snap,tewizo11,1
tewizo11,maybe,1
maybe,install,1
maybe,moots,1
install,wechat,1
wechat,download,1
wechat,^^,1
food,spicy,1
food,vegan,1
food,delicious,1
food,🥟,1
food,awesome,1
food,loveeeeee,1
food,watch,1
food,cooking,1
dior,french,1
crazy,sometimes,1
crazy,anywhere,1
sometimes,没学过,1
rednote，,熟悉,1
熟悉,国家,1
leaving,losing,1
losing,mind,1
mind,happening,1
丈夫,湖南人,1
摄影,从没,1
从没,去过,1
感觉,momo,1
感觉,自在,1
感觉,玩小红书,1
感觉,找到,1
感觉,留学,1
感觉,挤占,1
感觉,太难受,1
感觉,🗡️,1
感觉,2️⃣,1
感觉,护士,1
感觉,这波,1
感觉,中西合璧,1
感觉,闭关锁国,1
感觉,一类,1
感觉,真,1
感觉,见证,1
感觉,慌张,1
辣,？🧐,1
交,服饰,1
交,酷酷,1
husband,hunan,1
music,photography,1
music,kenya,1
music,大提琴,1
music,indie,1
music,sax,1
music,metal,1
music,33,1
met,thankfully,1
met,university,1
spice,easily,1
handle,spicy,1
spicy,noodles,1
language,🀄,1
language,culture—from,1
language,spoken,1
language,practice,1
language,dubs,1
language,funsies,1
老外,tiktokrefugee﻿,1
老外,tiktokrefugees﻿,1
老外,洋抖,1
老外,面临,1
老外,困境,1
老外,能刷,1
老外,网红,1
老外,正太,1
santa,monica,1
monica,洛杉矶,1
alo,健身,1
tik,净土,1
interact,witth,1
interact,normally,1
interact,mutuals/friends,1
interact,modest,1
interact,respectfully,1
interact,look,1
禁令,迁移,1
禁令,粉丝,1
禁令,小红,1
迁移,试图,1
同胞们,再见,1
moots,🤟,1
moots,wan,1
moots,outfitcheck,1
moots,spanish,1
moots,newbie,1
kpop,tc,1
kpop,groups,1
stuff,anyways,1
stuff,goth,1
stuff,hehe,1
多谢,我门,1
helped,practice,1
practice,simulated,1
spanish,cuba,1
spanish,japanese,1
spanish,french,1
spanish,english.i,1
trend,español,1
español,latinos,1
5k,legit,1
98,messages,1
messages,obvious,1
obvious,scammers,1
scammers,ip,1
ip,address,1
ip,视频,1
ip,海外,1
ip,推送,1
ip,overseas,2
ip,easy,1
ip,网,1
ip,转发,1
ip,正确,1
ip,got,1
ip,correct,1
fake,profiles,2
fake,rid,1
fake,国家,1
profiles,get,1
get,algorithm,2
get,rid,1
get,point,1
get,starting,1
get,vibe,1
get,parents,1
get,trouble,1
get,money,1
get,f4f,1
get,planning,1
get,pc,1
🫡,guess,1
migrating,😭,1
😭,是从,1
是从,学到,1
用小红书,帮帮我,1
帮帮我,。😅,1
帮帮我,请小红书,1
cool,swear,1
cool,group,1
browsing,vids,1
switching,playforms,1
japanese,tax😼💰,1
japanese,bengal,1
french,degree,1
french,guy,1
french,appropriation,1
french,seeing,1
french,做法,1
french,peut,1
french,〜☆,1
ppl,area,1
area,s/o,1
s/o,fellow,1
fellow,ohtani,1
fellow,female,1
hiking,playing,1
